CLIENTID,RECORDTIME,PRESSURE,TEMPERATURE1,HUMIDITY1,TEMPERATURE2,HUMIDITY2
2,20120126 22:00,0.259302808,-2.055455997,3.743862997,-3.049862166,5.053010525
2,20120126 23:00,0.210819461,-2.918183547,3.530471235,-3.926680089,4.547400283
2,20120127 0:00,0.205285072,-3.450193192,3.118228889,-4.500620412,3.93334439
2,20120127 1:00,0.21434697,-2.981619663,2.997869017,-3.79227286,3.724987315
2,20120127 2:00,0.225548354,-3.176600059,3.093907561,-4.025565482,3.813314832
2,20120127 3:00,0.23461025,-3.238109339,3.601691466,-4.111541858,4.457586134
2,20120127 4:00,0.218166227,-3.141624194,4.176330931,-4.018526481,5.203823761
2,20120127 5:00,0.19150215,-2.961518591,4.463385364,-3.839534728,5.581164111
2,20120127 6:00,0.200343023,-2.40069869,4.930313092,-3.149712579,6.244919424
2,20120127 7:00,0.237934417,-1.722488529,5.385567627,-2.285926536,6.970374106
2,20120127 8:00,0.356570091,-1.278254843,5.444994792,-1.741409491,7.217821048
2,20120127 9:00,0.312604435,-0.981965045,5.2592849,-1.453816,7.250943867
2,20120127 10:00,0.263900059,-0.861358615,4.405549998,-1.742917848,6.747606912
2,20120127 11:00,0.229756607,-0.385365236,3.902010891,-1.358286694,6.352081486
2,20120127 12:00,0.201200593,-0.451698773,3.603813864,-1.665488832,6.122170154
2,20120127 13:00,0.16747266,-0.339534792,2.920401462,-1.707220055,5.267471531
2,20120127 14:00,0.203145581,-0.079828945,2.346292597,-1.661466545,4.440699991
2,20120127 15:00,0.150312525,-0.214104105,2.257682448,-2.065706346,4.240014676
2,20120127 16:00,0.160117055,-0.188776754,2.142011716,-2.192408373,3.984124663
2,20120127 17:00,0.112040386,-0.045657123,1.816754105,-2.241681384,3.345049097
2,20120127 18:00,0.075766282,-0.113598746,1.63741141,-2.506146727,2.952121539
2,20120127 19:00,0.072963726,-0.386973322,1.519087678,-3.039602484,2.369549605
2,20120127 20:00,0.120262396,-1.152422134,1.41349834,-3.9752869,1.77203993
2,20120127 21:00,0.14948148,-2.081895692,1.00122238,-4.625891754,0.973195472
2,20120127 22:00,0.152637676,-2.799905975,0.402175329,-3.939086321,0.351655516
2,20120127 23:00,0.072008911,-3.883755763,0.19364965,-5.031639913,0.200329696
2,20120128 0:00,0.061514794,-4.792324206,0.391032735,-6.139779865,0.483497325
2,20120128 1:00,0.164855761,-3.996199447,-0.40480254,-5.014954772,-0.532755788
2,20120128 2:00,0.330020947,-4.859444035,-0.188982249,-6.132686881,-0.27347938
2,20120128 3:00,0.381740057,-5.628752967,-0.176599117,-7.166322358,-0.261524272
2,20120128 4:00,0.363147701,-6.124925917,-0.532171892,-7.87424028,-0.711335216
2,20120128 5:00,0.248331283,-6.138414113,-0.548682734,-7.954571392,-0.75766126
2,20120128 6:00,0.30273802,-5.930792229,-0.149474163,-7.77194363,-0.283192906
2,20120128 7:00,0.392136926,-5.594069033,-0.246770195,-7.282425918,-0.342221252
2,20120128 8:00,0.286302833,-5.385965427,-0.651875496,-7.115487826,-0.868993205
2,20120128 9:00,0.172264412,-5.210137149,-1.084695424,-7.104818851,-1.493647605
2,20120128 10:00,0.04810319,-4.274152643,-1.128920893,-6.815501331,-1.870233511
2,20120128 11:00,0.065121872,-3.605523465,-0.730891668,-6.34543881,-1.507097101
2,20120128 12:00,0.15240781,-3.145961335,-0.532171892,-5.925583234,-1.311332206
2,20120128 13:00,0.374013138,-3.078520351,-0.940225557,-5.772452052,-2.040593802
2,20120128 14:00,0.340320565,-3.287105679,-1.494518108,-5.884790091,-3.009704755
2,20120128 15:00,0.180751649,-3.079965515,-1.773433402,-5.393389619,-3.47371239
2,20120128 16:00,0.220252673,-2.704704615,-1.776381767,-4.74572003,-3.435605483
2,20120128 17:00,0.175615103,-2.212385436,-1.509849604,-4.138843585,-3.130750225
2,20120128 18:00,0.138395027,-2.045709863,-1.46267577,-3.973160667,-3.092643318
2,20120128 19:00,0.152549267,-2.012471092,-1.51102895,-3.961236517,-3.185295406
2,20120128 20:00,0.183669137,-2.098217485,-1.514566987,-4.086126293,-3.1860426
2,20120128 21:00,0.119024677,-2.630037812,-1.75692256,-4.154533255,-3.067238713
2,20120128 22:00,0.091697535,-3.256757236,-3.030026408,-4.321471347,-4.023647364
2,20120128 23:00,0.058349763,-2.753840188,-2.781184433,-3.528829205,-3.598493831
2,20120129 0:00,0.025656214,-2.293796337,-2.028761779,-2.838483714,-2.579320862
2,20120129 1:00,0.002630158,-1.002970886,-0.474478745,-1.195476594,-0.568186882
2,20120129 2:00,0,-0.9091409,-0.287954242,-1.070848176,-0.343121435
2,20120129 3:00,0,-0.645501523,0.128539915,-0.730952491,0.185890917
2,20120129 4:00,0.023627232,-0.212510463,0.073509393,-0.193082477,0.131614684
2,20120129 5:00,0.034594337,0.494647241,0.072930125,0.675142291,0.148983078
2,20120129 6:00,0.102987333,1.074562328,0.661467069,1.371033983,0.824179418
2,20120129 7:00,0.101599313,1.457205591,1.445217546,1.881473819,1.733849085
2,20120129 8:00,0.077092413,1.579413427,2.388266902,2.102107861,2.908386769
2,20120129 9:00,0.16746382,1.262680009,2.657626822,1.714507518,3.4511491
2,20120129 10:00,0.191051267,0.12848144,1.909791,0.34061338,3.324504556
2,20120129 11:00,0.042409668,-0.068332679,1.547168828,-0.126295956,3.322333507
2,20120129 12:00,0.031712214,0.475881243,1.429577293,0.923802819,3.389636036
2,20120129 13:00,0.010507378,1.79545125,1.365278473,3.520725115,3.154439026
2,20120129 14:00,0.036327149,2.646786737,1.147473462,5.040714767,2.558124145
2,20120129 15:00,0.118812491,3.066961994,0.804546424,5.702020582,1.807664762
2,20120129 16:00,0.284295952,4.742628242,1.2853394,7.832629851,2.280229831
2,20120129 17:00,0.455702803,5.604490997,2.120644787,8.51957692,3.289044084
2,20120129 18:00,0.537304062,5.473129015,2.887596474,8.311465351,4.488186994
2,20120129 19:00,0.67412541,4.924795728,3.105980754,7.436681193,4.78996285
2,20120129 20:00,0.676671582,5.484571697,3.622109117,7.935194865,5.261804237
2,20120129 21:00,0.539611521,5.517068912,4.027597169,7.874371426,5.766211363
2,20120129 22:00,0.597315906,5.041968785,4.645676814,7.034173145,6.527525993
2,20120129 23:00,0.672914202,4.458392039,5.463604142,6.18503024,7.621011169
2,20120130 0:00,0.670730525,3.865203441,5.731226256,5.313823931,7.832326637
2,20120130 1:00,0.547895424,5.109175381,4.927000632,6.7681087,6.564840558
2,20120130 2:00,0.710903439,4.123687825,6.464056152,5.536429199,8.562807904
2,20120130 3:00,0.736356314,3.376198159,7.685221085,4.691912634,10.31796151
2,20120130 4:00,0.728461413,3.098533955,8.201155805,4.366027285,11.16256361
2,20120130 5:00,0.726039021,2.559953547,8.238776045,3.626239687,11.38664172
2,20120130 6:00,0.729080284,2.197227135,8.355219645,3.123206404,11.55151525
2,20120130 7:00,0.729831754,1.787782619,8.371342605,2.567808637,11.68716119
2,20120130 8:00,0.729699145,1.385830628,8.357011085,1.976758456,11.80032438
2,20120130 9:00,0.719328795,0.960519586,8.035149031,1.36119724,11.50505089
2,20120130 10:00,0.72013331,0.652444541,7.596246232,0.904400681,11.12284408
2,20120130 11:00,0.716756098,0.040261082,7.288715698,0.057098772,10.7503798
2,20120130 12:00,0.71252132,-0.767168794,6.654545938,-1.202434178,9.928260457
2,20120130 13:00,0.691798321,-1.391252147,6.029930525,-2.132182295,8.983235392
2,20120130 14:00,0.686873949,-1.748248981,5.353363352,-2.711534028,8.169359721
2,20120130 15:00,0.696537032,-1.949665712,4.980743832,-2.993967998,7.59005411
2,20120130 16:00,0.601205894,-2.068664657,4.586029885,-3.192841621,6.934307138
2,20120130 17:00,0.608145974,-2.017539185,4.142349912,-3.270831278,6.441185415
2,20120130 18:00,0.573719624,-2.069546131,4.055166499,-3.338793692,6.34376015
2,20120130 19:00,0.573922953,-1.900303187,3.959623032,-3.132121103,6.301042919
2,20120130 20:00,0.588678365,-1.464855198,3.413233832,-2.758327822,5.942817716
2,20120130 21:00,0.603796263,-1.607213194,3.451451219,-2.867513341,5.578597112
2,20120130 22:00,0.593558533,-3.301405575,4.772936792,-4.678544574,6.71472558
2,20120130 23:00,0.589341439,-3.704679775,5.160484979,-5.138683547,7.054964581
2,20120131 0:00,0.526288334,-3.687931776,5.047624259,-5.048438373,6.806904869
2,20120131 1:00,0.555304076,-3.305337724,4.804658616,-4.392641783,6.3190804
2,20120131 2:00,0.570218633,-3.215629451,4.974782121,-4.325838538,6.673656568
2,20120131 3:00,0.593302144,-2.755710451,5.055179913,-3.656673832,6.612014865
2,20120131 4:00,0.624262884,-2.429259857,5.158231226,-3.204902736,6.727661246
2,20120131 5:00,0.653455451,-2.277849796,5.345233825,-2.962033313,6.923496391
2,20120131 6:00,0.668316956,-2.185515915,5.585538827,-2.836918761,7.212066841
2,20120131 7:00,0.658459383,-2.037606664,5.850274098,-2.713502597,7.657196307
2,20120131 8:00,0.684080229,-2.093182033,5.828953136,-2.890701034,7.756477633
2,20120131 9:00,0.69380519,-1.981156092,5.776539106,-2.879378451,7.983406381
2,20120131 10:00,0.698667681,-1.808303566,5.100042769,-3.033365591,8.018318496
2,20120131 11:00,0.695935854,-2.131253349,4.980112361,-3.558167353,7.958313298
2,20120131 12:00,0.632741286,-2.273473782,4.841526112,-3.777825479,7.715019497
2,20120131 13:00,0.637029109,-2.006974571,4.345369573,-3.548543156,7.276436053
2,20120131 14:00,0.651501611,-1.721220901,3.77858735,-3.25868501,6.606559847
2,20120131 15:00,0.656859192,-1.712468874,3.276656384,-3.471549586,6.043056491
2,20120131 16:00,0.620399425,-1.866942145,2.943072175,-3.822549686,5.523193279
2,20120131 17:00,0.586662652,-1.849438091,2.537529722,-3.876331959,4.929687325
2,20120131 18:00,0.551210763,-1.805677958,2.220824608,-3.927283586,4.518924472
2,20120131 19:00,0.550821753,-1.744851373,2.093343027,-3.98049973,4.484012357
2,20120131 20:00,0.573109593,-1.640264655,1.999619634,-3.933511007,4.453464257
2,20120131 21:00,0.502453336,-2.10849808,2.30388752,-4.105614282,4.189986889
2,20120131 22:00,0.464640931,-3.331593804,3.098537519,-4.578332158,4.236900044
2,20120131 23:00,0.497016201,-3.288271272,3.412577512,-4.287341753,4.439826712
2,20120201 0:00,0.446923816,-2.86379798,3.457884555,-3.658938349,4.386367536
2,20120201 1:00,0.422080967,-2.242485029,3.071424198,-2.828829216,3.811094691
2,20120201 2:00,0.427871733,-1.480175333,3.3801779,-1.878214179,4.168828239
2,20120201 3:00,0.334114277,-0.988308841,3.939508806,-1.246931206,4.87523879
2,20120201 4:00,0.395027892,-0.713530544,4.694282325,-0.912448351,5.877345552
2,20120201 5:00,0.38064379,-0.616824589,5.03117368,-0.792018983,6.384059274
2,20120201 6:00,0.469759785,-0.555799797,5.498867095,-0.720538327,7.049262543
2,20120201 7:00,0.584673458,-0.440753059,5.613318899,-0.58534665,7.253034817
2,20120201 8:00,0.622335577,-0.763550865,5.776821475,-0.987036862,7.652428475
2,20120201 9:00,0.583745167,-1.136035523,5.918270215,-1.588795216,8.202613615
2,20120201 10:00,0.622096876,-0.918613861,5.131556657,-1.516537596,7.865257294
2,20120201 11:00,0.65976784,-0.912277953,4.572986228,-1.722044484,7.570919565
2,20120201 12:00,0.622309062,-1.164380372,3.931143557,-2.368478248,7.045639924
2,20120201 13:00,0.450813797,-1.2880973,3.296905658,-2.814843871,6.306172982
2,20120201 14:00,0.352936497,-1.224738226,3.006783645,-2.861073208,5.998250435
2,20120201 15:00,0.449637971,-1.104689455,2.833394866,-2.74258625,5.801723397
2,20120201 16:00,0.48280008,-1.114360051,2.762670496,-2.818728689,5.760063287
2,20120201 17:00,0.411374665,-1.333449058,2.794990773,-3.115528807,5.746478469
2,20120201 18:00,0.304391257,-1.499849993,3.007163883,-3.232850319,5.959307289
2,20120201 19:00,0.326175171,-1.595222072,2.947466431,-3.352891205,5.801723397
2,20120201 20:00,0.325459059,-1.663583178,2.713999962,-3.569275584,5.468895349
2,20120201 21:00,0.361909983,-1.776962573,2.871038483,-3.446515326,5.181802856
2,20120201 22:00,0.388830437,-2.657987164,3.960041687,-3.636094459,5.424518276
2,20120201 23:00,0.368257731,-2.645982287,3.815551039,-3.440299616,5.015615245
2,20120202 0:00,0.359973832,-2.508926607,3.491587795,-3.166031445,4.45954335
2,20120202 1:00,0.243627941,-2.503527075,2.972763361,-3.122849919,3.692082429
2,20120202 2:00,0.184562068,-2.167836667,2.821594276,-2.673679769,3.447994348
2,20120202 3:00,0.149525688,-2.041310247,2.692864353,-2.493407444,3.250946796
2,20120202 4:00,0.105577707,-1.81198111,2.853087836,-2.188757286,3.432314171
2,20120202 5:00,0.080982399,-1.414213677,3.162905724,-1.672614456,3.819091859
2,20120202 6:00,0.111722112,-1.33394848,3.61405096,-1.555789932,4.412847876
2,20120202 7:00,0.134416633,-1.755835011,3.999059722,-2.147969413,4.976288886
2,20120202 8:00,0.172016868,-1.686640875,4.098264433,-2.135884118,5.205742136
2,20120202 9:00,0.292464921,-0.886756664,4.289981475,-1.130790373,5.691304935
2,20120202 10:00,0.387239078,-0.381046379,3.914814451,-0.517965178,6.324261394
2,20120202 11:00,0.401189977,-0.210631107,3.630978748,-0.463077795,6.468519018
2,20120202 12:00,0.359982667,-0.007398045,3.414854198,-0.419268598,6.523922308
2,20120202 13:00,0.415238129,-0.29366407,3.077479445,-1.184167095,6.223385592
2,20120202 14:00,0.378283274,-0.920365244,2.714122505,-2.340327034,5.619698796
2,20120202 15:00,0.309731146,-1.194374023,2.320453015,-2.908335924,4.907818782
2,20120202 16:00,0.20776936,-1.006165973,2.04645905,-2.713460533,4.495952812
2,20120202 17:00,0.152973622,-0.526551762,2.12401194,-1.87806448,4.690909673
2,20120202 18:00,0.136688737,-0.44905433,2.497604286,-1.474214187,5.238670506
2,20120202 19:00,0.192253627,-0.278243662,2.730262955,-1.09503804,5.650013804
2,20120202 20:00,0.213507082,-0.553834021,2.94205714,-1.422348127,5.806292896
2,20120202 21:00,0.105436252,-1.071801553,3.249906682,-2.093585583,5.689736918
2,20120202 22:00,0.088178868,-1.799723863,3.559330901,-2.422406332,4.792308148
2,20120202 23:00,0.062098293,-2.088757654,2.851119488,-2.666630013,3.672220872
2,20120203 0:00,0.064043283,-2.195909716,1.765379034,-2.750723528,2.173718669
2,20120203 1:00,0.055785909,-0.222888176,1.176777719,-0.148619149,1.376039697
2,20120203 2:00,0.046025585,0.312619996,1.472190905,0.569032489,1.665613689
2,20120203 3:00,0.048129712,0.388700442,1.79786593,0.697690431,2.016150626
2,20120203 4:00,0.080566876,0.311638313,2.268605641,0.594409973,2.598815703
2,20120203 5:00,0.098593416,-0.109503769,3.059736564,0.067384551,3.604118124
2,20120203 6:00,0.165916663,-1.106403033,4.617500731,-1.212112778,5.701477927
2,20120203 7:00,0.258807717,-1.703266404,5.183349078,-2.063733924,6.630576666
2,20120203 8:00,0.224460927,-1.496622095,4.880250345,-1.845369528,6.367967054
2,20120203 9:00,0.231109262,-1.261999816,4.553614627,-1.607529388,6.116494903
2,20120203 10:00,0.254953098,-0.846747833,3.684187201,-1.19499773,5.651652443
2,20120203 11:00,0.228262502,-0.624396594,3.162050399,-0.977813682,5.294667501
2,20120203 12:00,0.18439409,-0.359832979,3.029955072,-0.795449902,5.179775796
2,20120203 13:00,0.199618071,-0.328419117,2.332972091,-0.983715422,4.773551552
2,20120203 14:00,0.245466837,-0.548316148,1.859830647,-1.907927976,4.112338065
2,20120203 15:00,0.185782107,-0.893868626,1.370357416,-2.645645532,2.952869734
2,20120203 16:00,0.111341957,-1.477479273,0.905381865,-3.342641079,1.809228321
2,20120203 17:00,0.102978489,-1.389618629,0.387087836,-3.290115589,0.823269911
2,20120203 18:00,0.081751552,-1.420541649,0.389009222,-2.777254344,0.303912509
2,20120203 19:00,0.070550167,-1.247274569,0.236258989,-2.537643682,0.156194602
2,20120203 20:00,0.072344864,-1.226168381,0.116652675,-2.40603487,-0.019660049
2,20120203 21:00,0.041896898,-1.071062439,-0.182603284,-2.116259414,-0.445814486
2,20120203 22:00,0.028317318,-0.553715406,-0.372340209,-1.064569267,-0.83855654
2,20120203 23:00,0.006586453,0.026950192,-0.364654662,0.053810548,-0.622841501
2,20120204 0:00,0,0.500121483,-0.146577286,0.701231475,-0.274649293
2,20120204 1:00,0.057748581,1.534319633,-0.982289935,2.013196544,-1.349916207
2,20120204 2:00,0.105568864,1.36471309,-0.121816331,1.800720453,-0.366697845
2,20120204 3:00,0.023445994,0.749669291,-0.664452136,0.967160402,-0.985761258
2,20120204 4:00,0.080124834,0.575367756,-1.843919314,0.835662961,-2.376833163
2,20120204 5:00,0.10128104,0.817159784,-1.817914403,1.129860626,-2.341145978
2,20120204 6:00,0.085774153,0.862349071,-1.353871217,1.10014369,-1.82550257
2,20120204 7:00,0.03293225,-0.00270299,0.038258343,-0.00235463,-0.217394316
2,20120204 8:00,0.019264262,-2.238692373,1.647095492,-2.835121539,1.875768329
2,20120204 9:00,0.043824204,-3.258679131,2.227871834,-4.575791056,2.862628241
2,20120204 10:00,0.059879233,-2.243387364,1.669055195,-4.103291776,2.562564563
2,20120204 11:00,0.247022834,-0.434055272,0.608054833,-1.738566606,0.924595603
2,20120204 12:00,0.374808817,-2.253364219,1.718175582,-4.601050452,2.108099187
2,20120204 13:00,0.179885243,0.953314518,2.252720971,-0.068474812,3.928873931
2,20120204 14:00,0.622291367,4.512117568,2.691915021,6.930606503,4.661553688
2,20120204 15:00,0.653685325,5.090775188,3.132842731,7.952869096,4.986379902
2,20120204 16:00,0.572835534,7.361390128,2.362519483,11.30048192,3.773743922
2,20120204 17:00,0.614962284,7.548602888,1.476618855,11.56124803,2.414717653
2,20120204 18:00,0.589535941,8.64547012,2.549176955,13.0812693,3.972572524
2,20120204 19:00,0.608322784,8.232897801,2.145234006,12.50550367,3.370260239
2,20120204 20:00,0.610090975,7.669498901,1.681768707,11.92602342,2.789068941
2,20120204 21:00,0.615943632,7.077930057,0.910289686,11.04640212,1.624501415
2,20120204 22:00,0.587705875,8.693593776,1.518804599,12.52407675,2.333875255
2,20120204 23:00,0.604034969,8.579153375,1.339659658,12.11546888,2.003950871
2,20120205 0:00,0.634527143,10.58156696,2.037169155,14.65775275,2.823299506
2,20120205 1:00,0.604972102,10.78141009,4.380758822,14.93447196,6.055247559
2,20120205 2:00,0.6288513,9.256796446,5.094925949,12.90354626,7.10005835
2,20120205 3:00,0.62148685,7.54788884,6.159056874,10.34513672,8.452288619
2,20120205 4:00,0.617623384,6.652148404,5.915341865,9.089258617,8.05555132
2,20120205 5:00,0.630575279,6.192610225,5.794305872,8.401497932,7.853374547
2,20120205 6:00,0.627268778,5.969423062,5.45967695,8.06438985,7.376320448
2,20120205 7:00,0.589810005,5.782735676,5.306328181,7.889063549,7.19145333
2,20120205 8:00,0.5925772,5.401582264,5.102045713,7.457896293,7.005893826
2,20120205 9:00,0.616146978,4.8750281,4.880785346,6.90558082,6.904805439
2,20120205 10:00,0.549575193,4.159393122,4.347350698,6.304354576,6.660393107
2,20120205 11:00,0.401110412,4.043311863,4.226862379,5.974771228,6.364051809
2,20120205 12:00,0.435651702,3.570011473,3.743266081,5.511247616,5.939619062
2,20120205 13:00,0.385585839,3.230144694,3.08879544,5.239604719,5.283236935
2,20120205 14:00,0.411701778,3.400078083,2.827007184,5.454059637,4.869189981
2,20120205 15:00,0.343467919,3.377340517,2.364222504,5.743009422,4.421216103
2,20120205 16:00,0.265712438,3.355201308,1.926630837,5.889741734,3.854151797
2,20120205 17:00,0.27022129,3.382127373,1.685106526,5.791920192,3.377097698
2,20120205 18:00,0.24201006,3.305537677,1.336238075,5.594772163,2.849499406
2,20120205 19:00,0.145131773,3.180481063,0.959438242,5.566930647,2.391139735
2,20120205 20:00,0.147616059,3.332463742,0.939721971,5.76708857,2.355828039
2,20120205 21:00,0.136184809,3.639420885,1.25956369,5.92435551,2.751180565
2,20120205 22:00,0.0710983,3.870386689,2.156653992,5.315604532,3.222003187
2,20120205 23:00,0.150294843,3.652584739,3.304031391,4.806932516,4.444757234
2,20120206 0:00,0.177595458,3.212792341,3.930570649,4.201191432,5.12329572
2,20120206 1:00,0.167410771,2.355480154,3.932447711,3.047041621,5.067012979
2,20120206 2:00,0.227723207,2.066517362,4.058030911,2.676833432,5.238323249
2,20120206 3:00,0.284428569,2.320467144,4.023712379,2.957141133,5.149409495
2,20120206 4:00,0.190927496,2.505234593,3.92339667,3.218761654,4.993461286
2,20120206 5:00,0.136290901,2.593821727,4.204356081,3.3940171,5.354702509
2,20120206 6:00,0.112411701,2.548684473,4.704048994,3.34704662,6.193564215
2,20120206 7:00,0.233328322,2.527170455,4.650496999,3.525332419,6.289926242
2,20120206 8:00,0.082458823,2.788291576,3.738604573,3.920288496,5.051650916
2,20120206 9:00,0.133497181,2.953654225,3.598690558,4.249586912,5.053047467
2,20120206 10:00,0.136096403,2.63052211,3.268704672,4.028371105,4.974840605
2,20120206 11:00,0.191617084,2.720796618,2.850848258,4.191000077,4.471151168
2,20120206 12:00,0.177993297,2.827523021,2.38170261,4.726362534,4.215116796
2,20120206 13:00,0.226927531,3.003009913,2.096217678,5.043539536,3.820823863
2,20120206 14:00,0.248808694,2.890377701,1.710039909,5.139500731,3.470755049
2,20120206 15:00,0.199591549,2.903454849,1.409469908,5.324857355,3.152341394
2,20120206 16:00,0.19522416,3.026633149,1.10852278,5.635468592,2.722669166
2,20120206 17:00,0.145847881,3.113954752,0.925616317,5.896078995,2.377255522
2,20120206 18:00,0.151046318,3.116907656,1.008584197,5.925877471,2.475479618
2,20120206 19:00,0.125602281,2.997947792,1.352523772,5.667287304,3.022927657
2,20120206 20:00,0.130818399,2.719952931,1.723239345,5.021822002,3.652306694
2,20120206 21:00,0.161452024,2.726702426,2.15240956,4.318779984,3.96280656
2,20120206 22:00,0.187930437,2.455457061,3.206855889,3.366743918,4.427392566
2,20120206 23:00,0.231595514,1.919715827,3.643568638,2.506123516,4.773737243
2,20120207 0:00,0.179239858,1.836612659,3.625843682,2.412687616,4.62011662
2,20120207 1:00,0.099442137,2.027150087,3.893004165,2.647965512,4.932991333
2,20120207 2:00,0.135733924,1.703109349,3.744946521,2.25699698,4.667477387
2,20120207 3:00,0.168135723,1.376726149,3.759082678,1.87497833,4.658824274
2,20120207 4:00,0.135981468,1.135062032,4.041433814,1.595176754,4.989919709
2,20120207 5:00,0.202376426,0.925411579,4.279144453,1.370016563,5.291412388
2,20120207 6:00,0.209457967,0.8445966,4.536571312,1.235768333,5.693554435
2,20120207 7:00,0.213622017,-0.423456791,5.330800132,-0.435975427,6.947800414
2,20120207 8:00,0.25416626,-1.428763898,5.84751387,-1.79494436,7.800815199
2,20120207 9:00,0.295426613,-1.146497087,5.647747651,-1.549058127,7.787607816
2,20120207 10:00,0.314991472,-0.530429276,4.868026993,-0.820349309,7.469264338
2,20120207 11:00,0.276913829,-0.20755977,4.543267386,-0.35778172,7.317151717
2,20120207 12:00,0.223850908,-0.05217638,3.965172967,-0.19574175,6.904534848
2,20120207 13:00,0.260894166,0.160206947,3.376290428,-0.004025856,6.276045578
2,20120207 14:00,0.271883371,0.572090053,2.570901484,0.548040553,5.588350797
2,20120207 15:00,0.243451121,0.765343263,1.943330515,0.692180759,4.827787694
2,20120207 16:00,0.1168675,0.564281842,1.601458719,-0.028049223,4.273077599
2,20120207 17:00,0.087100283,0.314809515,1.655399318,-0.878288019,3.769830755
2,20120207 18:00,0.070620894,-0.090827022,1.499901591,-1.637614855,3.4282605
2,20120207 19:00,0.056440135,-0.766627644,1.587322562,-2.591483863,2.917726824
2,20120207 20:00,0.056325202,-1.434229646,1.614850867,-2.940058217,2.10570047
2,20120207 21:00,0.051365472,-1.313983203,0.758125354,-3.107279698,1.316445466
2,20120207 22:00,0.025656214,-2.147900089,0.578447359,-2.879293229,0.763101652
2,20120207 23:00,0.015312393,-1.707126604,1.186674113,-2.15199755,1.439866185
2,20120208 0:00,0.005397353,-0.880627518,1.566118326,-1.10862972,1.88345209
2,20120208 1:00,0.001529471,0.032788206,1.694186282,0.059047599,2.046441966
2,20120208 2:00,0,0.41787969,1.78915006,0.609916037,2.130842683
2,20120208 3:00,0.004526525,0.259903344,2.024922201,0.440305258,2.417202259
2,20120208 4:00,0.125566918,-0.041758089,2.778810896,0.037540756,3.378336957
2,20120208 5:00,0.081981415,-0.495988366,3.768471733,-0.60424297,4.697313471
2,20120208 6:00,0.109175943,-0.89691611,4.644976495,-1.135070942,5.91595648
2,20120208 7:00,0.166455957,-1.321791368,5.037202371,-1.650257574,6.523124904
2,20120208 8:00,0.257870584,-1.475518962,4.78724024,-1.914205184,6.332792675
2,20120208 9:00,0.300218366,-1.480926465,4.722839517,-1.969927458,6.443030346
2,20120208 10:00,0.316467897,-1.237975067,4.193079893,-1.929846524,6.654893371
2,20120208 11:00,0.265712441,-0.638514702,3.773565575,-1.212300058,6.696232498
2,20120208 12:00,0.271184943,-0.32178951,3.577816483,-0.863302662,6.716040829
2,20120208 13:00,0.249409869,-0.310588253,3.131741415,-1.125295105,6.199301745
2,20120208 14:00,0.182192712,-0.378954545,2.383674254,-1.572539667,5.290702187
2,20120208 15:00,0.153159283,-0.403288309,1.902306134,-1.734818568,4.396312954
2,20120208 16:00,0.123772223,-0.406764561,1.57557252,-1.825733856,3.833928584
2,20120208 17:00,0.07856,-0.473199602,1.761861618,-1.953797326,3.688811024
2,20120208 18:00,0.030474492,-0.419897069,1.764408539,-2.007564432,3.95837658
2,20120208 19:00,0.041057012,-0.415262067,1.718563957,-2.002676513,4.117704464
2,20120208 20:00,0.014110033,-0.423759572,1.652707849,-1.843330363,3.940721328
2,20120208 21:00,0.002877702,-0.580577167,1.815346965,-1.857994119,3.708619356
2,20120208 22:00,0.001644402,-1.447322695,2.308721999,-1.97041625,3.150541144
2,20120208 23:00,0.025541283,-1.142957509,2.536125684,-1.479180419,3.230635702
2,20120209 0:00,0.030907692,-0.350372027,2.357841195,-0.461515744,2.924467794
2,20120209 1:00,0.038448958,1.701330988,2.361688897,2.227473261,2.889556802
2,20120209 2:00,0.161469704,1.296168776,2.521731269,1.746407764,3.053536925
2,20120209 3:00,0.206681933,0.966853549,2.723848663,1.324586786,3.303233931
2,20120209 4:00,0.179381317,0.567495952,3.270037496,0.809396446,4.062573705
2,20120209 5:00,0.139234911,0.705258844,4.019523395,0.92598966,5.114003074
2,20120209 6:00,0.150789932,1.307004059,3.719886325,1.669626867,4.774862365
2,20120209 7:00,0.188796845,0.963370779,3.736401754,1.247331933,4.799086701
2,20120209 8:00,0.208547356,0.693262637,3.580684852,0.90750537,4.648150451
2,20120209 9:00,0.287125034,0.311705864,3.752523959,0.400846241,5.05297638
2,20120209 10:00,0.411480758,0.444051114,3.653431384,0.512225937,5.442429172
2,20120209 11:00,0.381633968,1.132478598,3.327055048,1.491419353,5.6604482
2,20120209 12:00,0.299979667,1.314356573,3.829202737,1.804704371,6.270249282
2,20120209 13:00,0.197540469,1.203294916,3.829595961,1.608960479,6.4510001
2,20120209 14:00,0.142735894,1.266371746,4.04351009,1.480518361,6.715604389
2,20120209 15:00,0.177312551,0.802002448,4.009299558,0.568152764,6.823216345
2,20120209 16:00,0.198194694,0.229667288,3.485917747,-0.535217164,6.372271007
2,20120209 17:00,0.170513917,-0.480430764,3.480412604,-1.60683203,6.237173746
2,20120209 18:00,0.169780128,-0.530350463,3.421035704,-1.644748522,6.075522886
2,20120209 19:00,0.22004933,-0.468434557,2.99871259,-1.6622849,5.823030765
2,20120209 20:00,0.247783147,-0.438250553,3.181561983,-1.426254735,5.85237948
2,20120209 21:00,0.273156454,-0.435928706,3.676238406,-1.163209069,6.157047095
